run, name, in_degree, out_degree, total_degree, distance, exp_utility, exp_gini, mutual_info, exp_independent, size_before, min, max
48, SHUNT, 2, 1, 3, 1, 0.4188893710220342, 0.3493799192789282, 0.6634164118584296, 28.614303026785315, 25, 28, 29
48, PRESS, 3, 0, 3, 1, 0.25235954567251423, 0.19217852492216897, 0.33295097937361584, 26.43296353534993, 25, 25, 30
48, VENTLUNG, 3, 3, 6, 1, 0.032698451302064946, 0.01838104966575793, 0.08009063753507573, 27.737988172957156, 25, 17, 31
48, VENTALV, 2, 2, 4, 1, 0.43685346103120065, 0.412928224888921, 0.8509369207712492, 30.352437814520197, 25, 26, 31
48, ARTCO2, 1, 2, 3, 2, 0.3985048467118782, 0.32159814816518323, 0.6194525093162349, 28.182966849239943, 25, 25, 30
49, EXPCO2, 2, 0, 2, 2, 0.09158230939958405, 0.04682608182884099, 0.11821604893583149, 27.1850421821352, 28, 18, 30
49, MINVOL, 2, 0, 2, 1, 0.1430246009514769, 0.07792650033973153, 0.23488009218563594, 27.227350328464254, 28, 21, 29
49, SAO2, 2, 1, 3, 2, 0.1421336626259375, 0.08200751786338659, 0.2543543678313412, 28.965746597002372, 28, 18, 31
49, SHUNT, 2, 1, 3, 1, 0.14643341721994013, 0.08998241691371969, 0.2735861319591304, 30.07833240438416, 28, 19, 32
49, VENTALV, 2, 2, 4, 1, 0.198115314674609, 0.0962488248313764, 0.3165229541650314, 28.37083937592557, 28, 20, 31
50, EXPCO2, 2, 0, 2, 2, 0.0625910756793038, 0.026303796173026903, 0.08809556707906119,  28.991085621345125, 31, 13, 30
50, MINVOL, 2, 0, 2, 1, 0.0843800655545503, 0.041138997806265426, 0.14190184647979398, 29.593255204812287, 31, 23, 30
50, VENTALV, 2, 2, 4, 1, 0.11411780641711154, 0.05451494627013517, 0.21215302955493925, 30.315305228266013, 31, 23, 32
51, EXPCO2, 2, 0, 2, 2, 0.02743992773486395, 0.00845079227799772, 0.04691907395585715, 24.68315090623533, 25, 16, 25
51, PVSAT, 2, 1, 3, 2, 0.07000633995776796, 0.03868428377756428, 0.06177412530101467, 27.696736228035, 25, 23, 28
51, SAO2, 2, 1, 3, 2, 0.07766102255309909, 0.04467401592678494, 0.07253919131387754, 27.681351434276657, 25, 22, 28
51, SHUNT, 2, 1, 3, 1, 0.3829528695155291, 0.31391877282884106, 0.6166373113635213, 31.672061366977317, 25, 31, 32
51, PRESS, 3, 0, 3, 1, 0.08840577321325323, 0.051287111174093736, 0.09752449835163268, 24.25538042335066, 25, 23, 30
51, VENTMACH, 1, 1, 2, 3, 0.04989235363020274, 0.010521501918137832, 0.019414871363904185, 25.15438765325158, 25, 24, 26
51, VENTTUBE, 2, 2, 4, 2, 0.10052030431636177, 0.02728225467906209, 0.049313113940392395, 26.345160695893338, 25, 25, 27
51, VENTLUNG, 3, 3, 6, 1, 0.10764571151256855, 0.06417087673870503, 0.13979736761149486, 29.72628747843383, 25, 27, 30
51, VENTALV, 2, 2, 4, 1, 0.4026348970438226, 0.36878371039359015, 0.7755770121596686, 32.08376382957979, 25, 24, 33
51, ARTCO2, 1, 2, 3, 2, 0.3600870043466695, 0.26395934529522175, 0.5303105495892775, 30.502126273336877, 25, 25, 32
52, MINVOL, 2, 0, 2, 1, 0.09563991438252803, 0.05677362493878926, 0.18562837262694004, 29.496024550286457, 30, 22, 30
52, SHUNT, 2, 1, 3, 1, 0.09080977572291621, 0.04524033719067819, 0.17623115694551694, 29.90868423023563, 30, 12, 32
52, VENTALV, 2, 2, 4, 1, 0.11538011693546202, 0.056959689374772, 0.21813595346999165, 29.482374214969678, 30, 22, 31
53, MINVOL, 2, 0, 2, 1, 0.08290083171680422, 0.06803892777391439, 0.21808157492466568, 30.77998080069125, 30, 27, 31
53, PRESS, 3, 0, 3, 1, 0.13565951973312718, 0.07064928644929333, 0.2814437278686658, 32.78320000131376, 30, 25, 34
53, VENTLUNG, 3, 3, 6, 1, 0.13565951974407614, 0.06331254529630148, 0.2642253020961568, 32.14864000292222, 30, 20, 34
53, VENTALV, 2, 2, 4, 1, 0.08096515170250958, 0.05745746156232481, 0.1958144917843193, 30.74558880100978, 30, 27, 31
53, ARTCO2, 1, 2, 3, 2, 0.07525053860600789, 0.04395154744297075, 0.15572758658598956, 31.398443430656563, 30, 25, 32
54, HISTORY, 1, 0, 1, 2, 0.06104510000000009, 0.04973484528170624, 0.13542405806645275, 25.0545, 25, 25, 26
54, CVP, 1, 0, 1, 1, 0.3072862048, 0.2771887560566697, 0.6516045470858907, 28.383237, 25, 28, 30
54, PCWP, 1, 0, 1, 1, 0.3808102298, 0.3713650099234787, 0.8850119170614765, 30, 25, 30, 30
54, HYPOVOLEMIA, 0, 2, 2, 1, 0.24575999999999998, 0.19895047999999993, 0.4107571867012809, 26.200000000000003, 25, 26, 27
54, LVFAILURE, 0, 3, 3, 1, 0.06859000000000001, 0.06811538, 0.1843774577625794, 26.250000000000004, 25, 26, 31
54, STROKEVOLUME, 2, 1, 3, 2, 0.1667630399999999, 0.07159239949496737, 0.15412143700026204, 26.778799999999997, 25, 26, 27
54,  CO, 2, 1, 3, 3, 0.13730131406589074, 0.05049110341964724, 0.10890651182584565, 25.178790121094313, 25, 22, 26
55, PCWP, 1, 0, 1, 1, 0.09123798219531405, 0.0464248976162249, 0.20506398988264674, 32.54311196661383, 32, 28, 33
55, LVFAILURE, 0, 3, 3, 1, 0.005846215514396827, 0.0033683888394653028, 0.01969082603211847, 32, 32, 32, 32
56, HISTORY, 1, 0, 1, 2, 0.06104509999999999, 0.04973484528170613, 0.13542405806645252, 28.0545, 28, 28, 29
56, CVP, 1, 0, 1, 1, 0.30728620479999996, 0.27718875605666965, 0.6516045470858907, 30.383236999999994, 28, 30, 32
56, PCWP, 1, 0, 1, 1, 0.3808102297999999, 0.37136500992347865, 0.8850119170614765, 32, 28, 32, 32
56, HYPOVOLEMIA, 0, 2, 2, 1, 0.24575999999999992, 0.19895047999999993, 0.4107571867012809, 28.200000000000003, 28, 28, 29
56, LVFAILURE, 0, 3, 3, 1, 0.06859000000000001, 0.06811538, 0.18437745776257963, 29.2, 28, 29, 33 
56, STROKEVOLUME, 2, 1, 3, 2, 0.16676303999999992, 0.07159239949496737, 0.15412143700026193, 28.778799999999997, 28, 28, 29
57, HISTORY, 1, 0, 1, 2, 0.0610451, 0.04973484528170613, 0.13542405806645252, 28.054500000000004, 28, 28, 29
57, CVP, 1, 0, 1, 1, 0.3072862048, 0.2771887560566697, 0.6516045470858904, 31.383237000000005, 28, 31, 33
57, PCWP, 1, 0, 1, 1, 0.3808102298, 0.3713650099234787, 0.8850119170614763, 33, 28, 33, 33
57, HYPOVOLEMIA, 0, 2, 2, 1, 0.24575999999999987, 0.19895047999999982, 0.4107571867012807, 29.200000000000003, 28, 29, 30
57, LVFAILURE, 0, 3, 3, 1, 0.06858999999999991, 0.06811537999999995, 0.1843774577625794, 29.249999999999996, 28, 29, 34
57, STROKEVOLUME, 2, 1, 3, 2, 0.16676303999999983, 0.07159239949496715, 0.1541214370002616, 29.778799999999997, 28, 29, 30
57, CO, 2, 1, 3, 3, 0.13398868131698993, 0.049931034357652726, 0.10761859913113225, 28.15662647091083, 28, 25, 29
58, HISTORY, 1, 0, 1, 2, 0.06104510000000009, 0.0497348452817063, 0.13542405806645275, 29.054499999999997, 29, 29, 30
58, CVP, 1, 0, 1, 1, 0.3072862047999999, 0.2771887560566696, 0.6516045470858907, 32.383237, 29, 32, 34 
58, PCWP, 1, 0, 1, 1, 0.3808102298, 0.3713650099234788, 0.8850119170614766, 34.0, 29, 34, 34
58, HYPOVOLEMIA, 0, 2, 2, 1, 0.24576000000000003, 0.19895047999999999, 0.4107571867012809, 30.2, 29, 30, 31
58, LVFAILURE, 0, 3, 3, 1, 0.0685899999999999, 0.06811537999999978, 0.1843774577625794, 30.250000000000004, 29, 30, 35
58, STROKEVOLUME, 2, 1, 3, 2, 0.16676303999999995, 0.07159239949496726, 0.15412143700026182, 30.778800000000004, 29, 30, 31
58, CO, 2, 1, 3, 3, 0.13356339091125757, 0.04927177841756225, 0.1061067702344074, 29.12616035837589, 29, 26, 30
59, CVP, 1, 0, 1, 2, 0.24594869118761048, 0.17495174787220397, 0.3869815401652827, 32.1084176146789, 29, 29, 33
59, PCWP, 1, 0, 1, 2, 0.2459486911876105, 0.17469341536493674, 0.38652925963770685, 32.21603596330275, 29, 29, 33
59, LVEDVOLUME, 2, 2, 4, 1, 0.2682804477737564, 0.23579505660244102, 0.5124418477069071, 33.57444036697248, 29, 31, 34
59, STROKEVOLUME, 2, 1, 3, 1, 0.23488931908088545, 0.18583927408137108, 0.3837244011165479, 31.798183486238532, 29, 30, 32
59, CO, 2, 1, 3, 2, 0.18801651561931954, 0.13221060886523878, 0.2746316350221536, 29.073972122117244, 29, 25, 31
59, BP, 2, 0, 2, 3, 0.09799768933532213, 0.04052306482823001, 0.08172933109150682,  27.643201871577002, 29, 21, 29
60, EXPCO2, 2, 0, 2, 2, 0.06652810907531198, 0.029321374042719284, 0.09548874254235162, 22.916116661434085, 23, 16, 26
60, PVSAT, 2, 1, 3, 3, 0.25074913168841273, 0.21848016423050667, 0.49087017633783514, 26.403154136758552, 23, 20, 29
60, SAO2, 2, 1, 3, 3, 0.2311732560771914, 0.18900624181496967, 0.41586671499725525, 24.72933702005364, 23, 11, 26
60, INTUBATION, 0, 5, 5, 1, 0.061537106610959166, 0.03327387518385605, 0.14190184647979387, 23.39000000012343, 23, 23, 31
60, DISCONNECT, 0, 1, 1, 3, 0.08443637503789014, 0.034254461553892335, 0.06585211870466567, 22.800000000482672, 23, 21, 23
60, MINVOLSET, 0, 1, 1, 4, 0.1019348589422311, 0.0560786323392371, 0.1086074084701838, 22.950000000129325, 23, 22, 23
60, VENTMACH, 1, 1, 2, 3, 0.15771277922811366, 0.08954623880210028, 0.17953029365396556, 24.732000000756027, 23, 23, 25
60, VENTTUBE, 2, 2, 4, 2, 0.25287176686031587, 0.17079282342849317, 0.38236083450519076, 26.598528000793, 23, 24, 30
60, VENTLUNG, 3, 3, 6, 1, 0.3026653896236821, 0.251796809462258, 0.5935483894312763, 29.16661569277308, 23, 26, 30
60, VENTALV, 2, 2, 4, 2, 0.3486664546916508, 0.30793286592372215, 0.761883684571375, 31.812336367260478, 23, 25, 33
60, ARTCO2, 1, 2, 3, 3, 0.2761751917570966, 0.21833963826433317, 0.5123979122524539, 25.500657316407846, 23, 15, 27
60, CATECHOL, 4, 1, 5, 4, 0.07327367397820181, 0.02926471865818764, 0.057770170640025986, 22.799731435733197, 23, 21, 23
61, EXPCO2, 2, 0, 2, 2, 0.06748552768532257, 0.028530691182059753, 0.08968133839484871, 26.98274409810645, 26, 25, 28
61, PVSAT, 2, 1, 3, 3, 0.016489390747196513, 0.01175262613829342, 0.03788795416021984, 26.953030213518637, 26, 16, 27
61, INTUBATION, 0, 5, 5, 1, 0.09392023888376873, 0.04652415588853598, 0.15272761834948245, 26.982559307601345, 26, 25, 30
61, VENTMACH, 1, 1, 2, 3, 0.01833968667127589, 0.004359107991453309, 0.016330581320563198, 26.832021405322003, 26, 14, 27
61, VENTTUBE, 2, 2, 4, 2, 0.059275865083291884, 0.02520093590610442, 0.07826472006205676, 28.552137072201973, 26, 24, 29
61, VENTLUNG, 3, 3, 6, 1, 0.08439950935855933, 0.04823320715310253, 0.1511907643721675, 27.731885626477272, 36, 22, 33
61, VENTALV, 2, 2, 4, 2, 0.15473535698665938, 0.09669335128650747, 0.30985293093907595, 31.29942418799901, 26, 26, 32
61, ARTCO2, 1, 2, 3, 3, 0.06367217483586843, 0.026582209432101156, 0.10556107064372244, 26.49710226467018, 26, 20, 27
62, EXPCO2, 2, 0, 2, 2, 0.0665281090754535, 0.029321374042768078, 0.09548874254242157, 22.959344003358048, 23, 17, 26
62, PVSAT, 2, 1, 3, 3, 0.2507491316868336, 0.21848016422909206, 0.49087017633532615, 26.403154136754978, 23, 20, 29
62, SAO2, 2, 1, 3, 3, 0.23232993484642428, 0.19036066525826273, 0.4196693208898101, 24.796284946240164, 23, 13, 26
62, INTUBATION, 0, 5, 5, 1, 0.061537106611274595, 0.03327387518396108, 0.14190184647992088, 23.390000000123987, 23, 23, 31
62, DISCONNECT, 0, 1, 1, 3, 0.08443637503752144, 0.03425446155365869, 0.06585211870438656, 22.800000000483415, 23, 21, 23
62, MINVOLSET, 0, 1, 1, 4, 0.10193485894174509, 0.05607863233891447, 0.1086074084697839, 22.900000000306008, 23, 22, 23
62, VENTMACH, 1, 1, 2, 3, 0.15771277922735027, 0.08954623880152635, 0.17953029365323014, 24.732000000757214, 23, 23, 25
62, VENTTUBE, 2, 2, 4, 2, 0.2528717668591483, 0.17079282342738628, 0.3823608345035576, 26.598528000794158, 23, 24, 30
62, VENTLUNG, 3, 3, 6, 1, 0.30266538962230466, 0.2517968094607378, 0.5935483894286637, 29.166615692778787, 23, 26, 34
62, VENTALV, 2, 2, 4, 2, 0.3486664546905185, 0.30793286592240776, 0.761883684569233, 31.812336367264123, 23, 25, 33
62, ARTCO2, 1, 2, 3, 3, 0.2761751917556906, 0.21833963826299205, 0.5123979122502029, 25.500657316407374, 23, 15, 27
62, CATECHOL, 4, 1, 5, 4, 0.07338198420848455, 0.029333694879572714, 0.057902675046007435, 22.799560912652723, 23, 21, 23 
63, EXPCO2, 2, 0, 2, 2, 0.16058703892339432, 0.11690707344223213, 0.3106735620240927, 28.54449232778258, 26, 22, 29
63, KINKEDTUBE, 0, 2, 2, 2, 0.007617671308732595, 0.003963511233710332, 0.009083158418763504, 26.012796007573876, 26, 26, 28
63, PVSAT, 2, 1, 3, 3, 0.08518172265433925, 0.054982886515189816, 0.13070714331629607, 25.87953328656017, 26, 24, 26
63, INTUBATION, 0, 5, 5, 1, 0.03581883231203063, 0.02394546472308573, 0.07906984419965157, 25.98772151364594, 26, 25, 26
63, VENTTUBE, 2, 2, 4, 2, 0.12294113035429566, 0.048235352711029716, 0.15176924208127518, 26.82168256245218, 26, 26, 27
63, VENTLUNG, 3, 3, 6, 1, 0.16727816554520233, 0.14346877443838835, 0.38038300339609843, 29.938075261180323, 26, 29, 32
63, VENTALV, 2, 2, 4, 2, 0.08771203299222555, 0.07469184128475309, 0.18262414855858466, 27.132008847550768, 26, 24, 31
64, VENTMACH, 1, 1, 2, 1, 0.16559999765724437, 0.14187678774698398, 0.44916983637491514, 31.0, 30, 31, 31
64, VENTTUBE, 2, 2, 4, 2, 0.14307839829976543, 0.07199527587852493, 0.29578334756880753, 29.92624000130163, 30, 29, 30
65, VENTMACH, 1, 1, 2, 1, 0.19129825618426752, 0.1639137976741164, 0.4881445576650495, 31, 29, 31, 31
65, VENTTUBE, 2, 2, 4, 2, 0.1458190659091066, 0.05927575590500661, 0.2602229179249566, 29.94084692802344, 29, 29, 30
65, VENTLUNG, 3, 3, 6, 3, 0.04284627468491636, 0.022804880870717248, 0.09543012833881348, 28.901467985296186, 29, 26, 29
66, EXPCO2, 2, 0, 2, 4, 0.083870779894826, 0.037136370989856504, 0.15827316874247027, 29.501219012996202, 29, 23, 30
66, MINVOL, 2, 0, 2, 4, 0.08666201466771278, 0.03726715834229771, 0.1568605818407846, 29.5012190129962, 29, 23, 30
66, VENTMACH, 1, 1, 2, 1, 0.16559999992520114, 0.1418767899037162, 0.4491698415963493, 33.0, 29, 33, 33
66, VENTTUBE, 2, 2, 4, 2, 0.1430783999762926, 0.0719952771365815, 0.2957833509504172, 31.926239999955406, 29, 31, 32
66, VENTLUNG, 3, 3, 6, 3, 0.09057816586747382, 0.04435435346676722, 0.18020590604652315, 30.808579916516155, 29, 28, 31
67, PRESS, 3, 0, 3, 3, 0.14843027760286842, 0.10352481681955261, 0.32504433106006037, 28.614171638672087, 30, 25, 31
67, VENTMACH, 1, 1, 2, 1, 0.39111284963611603, 0.37550990337781154, 0.9091344692042892, 33, 30, 33, 33
67, VENTTUBE, 2, 2, 4, 2, 0.19127439283702655, 0.15743914357328087, 0.451109116432062, 31.731100727854, 30, 31, 32
67, VENTLUNG, 3, 3, 6, 3, 0.0032264173270622784, 8.229706383356961E-4, 0.0024181671937777427, 30.00457013567442, 30, 27, 31
68, VENTMACH, 1, 1, 2, 1, 0.1655999995827223, 0.14187678957910704, 0.4491698408031982, 35, 34, 35, 35
68, VENTTUBE, 2, 2, 4, 2, 0.14307839969680267, 0.07199527688391252, 0.2957833502959579, 33.92624000023324, 34, 33, 34
69, HYPOVOLEMIA, 0, 2, 2, 2, 0.11005296488041408, 0.07528889222477803, 0.19440438190238374, 29.908768109598633, 30, 29, 30
69, LVEDVOLUME, 2, 2, 4, 1, 0.1459876556014353, 0.1378353013637308, 0.352965259740622, 32, 30, 32, 32
69, LVFAILURE, 0, 3, 3, 2, 0.004585660157544856, 0.0028517741396058838, 0.008419293286684337, 30, 30, 30, 30
70, HISTORY, 1, 0, 1, 3, 0.055551040999999954, 0.0416423158348288, 0.10390508388109376, 28.0545, 28, 28, 29
70, CVP, 1, 0, 1, 2, 0.279630446368, 0.2360668188079214, 0.5178008720127721,  31.383237000000005, 28, 31, 33
70, HYPOVOLEMIA, 0, 2, 2, 2, 0.22364159999999988, 0.17091369372799986, 0.3587739954567356, 29.199999999999996, 28, 29, 30
70, LVEDVOLUME, 2, 2, 4, 1, 0.3808102297999999, 0.38763305537799997, 0.8850119170614763, 34, 28, 34, 34
70, LVFAILURE, 0, 3, 3, 2, 0.06241690000000006, 0.05703208989800013, 0.14051458485154322, 29.199999999999996, 28, 29, 33
70, STROKEVOLUME, 2, 1, 3, 3, 0.1517543664, 0.05963231963908311, 0.1221238973931138, 29.778800000000004, 28, 29, 30
70, CO, 2, 1, 3, 4, 0.13842528772799997, 0.04526146013782306, 0.09255771003071067, 28.759211999999998, 28, 28, 29
71, HISTORY, 1, 0, 1, 3, 0.0707345299999999, 0.05133239382050914, 0.1421324978782793, 30.891000000000002, 31, 29, 31
71, CVP, 1, 0, 1, 2, 0.1603595397000001, 0.09240953012088104, 0.2722186068991226, 31.732705000000003, 31, 31, 33
71, LVEDVOLUME, 2, 2, 4, 1, 0.2324051299999999, 0.22263396844999994, 0.5447676043323939, 34.0, 31, 34, 34
71, LVFAILURE, 0, 3, 3, 2, 0.07947699999999994, 0.07030333544999992, 0.1915081837302406, 32.0, 31, 32, 32
72, CVP, 1, 0, 1, 2, 0.12858300000000006, 0.08077547582013458, 0.22502416944806453, 32.0, 32, 32, 32
72, LVEDVOLUME, 2, 2, 4, 1, 0.16379999999999997, 0.1560140000000001, 0.4016057266230165, 33.0, 32, 33, 33
73, MINVOLSET, 0, 1, 1, 3, 0.03294780417058411, 0.024079860138071285, 0.057609490188442525, 31.30000000227923, 32, 22, 32
73, VENTMACH, 1, 1, 2, 2, 0.07205443681669622, 0.041925187118117546, 0.10412573621494015, 32.01600000313695, 32, 23, 33
73, VENTTUBE, 2, 2, 4, 1, 0.14605077330429472, 0.08063934234147019, 0.20777668454629428, 32.905376002952735, 32, 28, 34
74, KINKEDTUBE, 0, 2, 2, 1, 0.04550312853317942, 0.04424578304816773, 0.1383721444139132, 29.805330742415848, 30, 27, 30
74, DISCONNECT, 0, 1, 1, 2, 0.11015453585944496, 0.045936300465204916, 0.08799015511771446, 28.948297727839982, 30, 24, 30
74, MINVOLSET, 0, 1, 1, 3, 0.07576180870193089, 0.02884541357392767, 0.05606040556830738, 29.352091844141814, 30, 24, 30
74, VENTMACH, 1, 1, 2, 2, 0.13892956482062457, 0.06124141206071254, 0.11883435690520616, 29.758182778812216, 30, 25, 31
74, VENTTUBE, 2, 2, 4, 1, 0.25140674748967856, 0.14491688762477956, 0.2993073673363751, 30.231743624494634, 30, 25, 33
75, MINVOLSET, 0, 1, 1, 3, 0.035403683326886995, 0.027241068413665137, 0.06379452173579425, 28.245619693669745, 29, 19, 29
75, VENTMACH, 1, 1, 2, 2, 0.07747342841900723, 0.0468388312210134, 0.11402660935003839, 28.941514454745096, 29, 20, 30
75, VENTTUBE, 2, 2, 4, 1, 0.1560626758362022, 0.08825278411764648, 0.22374550949326033, 29.83667844450417, 29, 25, 31
76, EXPCO2, 2, 0, 2, 3, 0.03078353792588908, 0.012084095529426853, 0.025012449008082083, 24.005142690569294, 24, 14, 30
76, MINVOL, 2, 0, 2, 3, 0.27011040432222505, 0.22645404722958745, 0.4908701763313247, 29.728558132761012, 24, 25, 31
76, SAO2, 2, 1, 3, 1, 0.2936605388880832, 0.2696155881320486, 0.6259854542992012, 32.0137475162032, 24, 28, 33
76, DISCONNECT, 0, 1, 1, 4, 0.0706602614002539, 0.0263636973067512, 0.05106594023390221, 23.800000002913777, 24, 13, 25
76, MINVOLSET, 0, 1, 1, 5, 0.09224715029848374, 0.046305309002364514, 0.08705616128053095, 25.150000002494664, 24, 15, 26
76, VENTMACH, 1, 1, 2, 4, 0.14372176103122883, 0.07469945803856243, 0.1466912897183522, 25.71000000372915, 24, 18, 27
76, VENTTUBE, 2, 2, 4, 3, 0.22629318166598433, 0.1362001568778371, 0.2976581285860389, 28.05364800586908, 24, 22, 30
76, VENTLUNG, 3, 3, 6, 2, 0.2717856827428998, 0.20577468810291538, 0.4599587647356043, 30.40185278980057, 24, 25, 32
76, VENTALV, 2, 2, 4, 1, 0.299868069600204, 0.28018879476312647, NaN, 33.506004319843996, 24, 32, 34
76, ARTCO2, 1, 2, 3, 2, 0.2793335988090031, 0.23886538662079132, 0.5449874068251152, 30.908756080793573, 24, 26, 32
76, CATECHOL, 4, 1, 5, 2, 0.07936987442581747, 0.0328989235865218, 0.06313773646843479, 25.295457739708944, 24, 19, 26
77, EXPCO2, 2, 0, 2, 3, 0.19080505350582141, 0.13496743272467432, 0.24323858963061873, 23.111341525150458, 21, 21, 30
77, KINKEDTUBE, 0, 2, 2, 3, 0.054019238031564554, 0.0401519950492103, 0.07258615341654129, 21.360000001634724, 21, 21, 30
77, MINVOL, 2, 0, 2, 3, 0.2506358300092495, 0.17787956387012682, 0.3294074750655336, 25.184245522873084, 21, 24, 27
77, FIO2, 0, 1, 1, 1, 0.06630405137909573, 0.04611247201692731, 0.15347942815364135, 20.999999999999996, 21, 21, 21
77, SAO2, 2, 1, 3, 1, 0.38730886471546233, 0.34322065885279224, 0.7930437198689845, 29.868221952488888, 21, 28, 30
77, SHUNT, 2, 1, 3, 2, 0.06022534782330128, 0.0199366955786226, 0.03409618273184023, 20.69071499931458, 21, 18, 21
77, INTUBATION, 0, 5, 5, 2, 0.06764520519888814, 0.04887258970422048, 0.0880320978190402, 22.550000002023502, 21, 22, 33
77, PRESS, 3, 0, 3, 3, 0.20455686071569062, 0.11732879192785167, 0.21206786700815028, 22.362943815733242, 21, 22, 27
77, DISCONNECT, 0, 1, 1, 4, 0.12381741355123158, 0.08682535865444685, 0.15151268053219014, 21.60000000248984, 21, 21, 27
77, VENTMACH, 1, 1, 2, 4, 0.030304567949968678, 0.01105672741649405, 0.019296398616608812, 20.88000000008093, 21, 18, 27
77, VENTTUBE, 2, 2, 4, 3, 0.1769735823618469, 0.13003005909936072, 0.23911774582755718, 23.756880003647453, 21, 22, 30
77, VENTLUNG, 3, 3, 6, 2, 0.3098588126448746, 0.281129810761823, 0.5671039219547136, 27.997324623776805, 21, 23, 32
77, VENTALV, 2, 2, 4, 1, 0.35458469851493457, 0.3387431520844115, NaN, 32.34548664158053, 21, 32, 34
77, ARTCO2, 1, 2, 3, 2, 0.3142659825072998, 0.28217849930882405, 0.5896340584494404, 28.902193238448575, 21, 21, 32
78, MINVOL, 2, 0, 2, 3, 0.18898319981878903, 0.15504251470819963, 0.3710887131589796, 28.90794434296915, 25, 23, 30
78, SAO2, 2, 1, 3, 1, 0.21444853955398863, 0.18986240545193311, 0.4891664218936479, 30.19303516738366, 25, 25, 31
78, DISCONNECT, 0, 1, 1, 4, 0.07857628377656657, 0.03426130340710029, 0.07919109675225133, 23.86285856706164, 25, 13, 25
78, VENTMACH, 1, 1, 2, 4, 0.05894321192560317, 0.027309052719393323, 0.06039428303523775, 24.31926513359857, 25, 14, 25
78, VENTTUBE, 2, 2, 4, 3, 0.1511965213602728, 0.08117467479365506, 0.20326947506988613, 26.396255323308026, 25, 18, 28
78, VENTLUNG, 3, 3, 6, 2, 0.19014533759988947, 0.12887046424367882, 0.32901950063883256, 28.850090483523235, 25, 23, 30
78, VENTALV, 2, 2, 4, 1, 0.2124854147971271, 0.19848643127648308, NaN, 31.64140312603443, 25, 30, 32
78, ARTCO2, 1, 2, 3, 2, 0.20005628009773038, 0.16500600846832997, 0.4161251873020314, 29.13078567223203, 25, 25, 30
79, MINVOL, 2, 0, 2, 3, 0.09125392737333972, 0.06743565567006432, 0.18912849994971243, 29.489399634759863, 26, 24, 30
79, SAO2, 2, 1, 3, 1, 0.1257927073451007, 0.10048933560777612, 0.3191988577820046, 31.519978848565255, 26, 26, 32
79, MINVOLSET, 0, 1, 1, 5, 0.03000566792772031, 0.02098491367487018, 0.05197765149299938, 25.87947439488626, 26, 19, 26
79, VENTMACH, 1, 1, 2, 4, 0.03814327676186593, 0.02714365814937761, 0.06794899461401094, 26.833192479952853, 26, 19, 27
79, VENTTUBE, 2, 2, 4, 3, 0.04814604779646104, 0.03573434285591866, 0.09042519673827915, 27.816315217756348, 26, 18, 29
79, VENTLUNG, 3, 3, 6, 2, 0.09767457877839981, 0.07686094555660784, 0.21467211775163741, 30.64693498456695, 26, 26, 31
79, VENTALV, 2, 2, 4, 1, 0.11591854669613602, 0.10846015824668173, NaN, 32.82448801180376, 26, 31, 33
79, ARTCO2, 1, 2, 3, 2, 0.11136203398574536, 0.08322898363836348, 0.25546857933021977, 31.3167590300285, 26, 24, 32
80, PVSAT, 2, 1, 3, 1, 0.05405959230113991, 0.04586656529302697, 0.14640644959486282, 32.82312718369146, 30, 27, 33
80, VENTLUNG, 3, 3, 6, 3, 0.017036055937482093, 0.007390059488127751, 0.028240199886212236, 30.668540321084514, 30, 11, 31
80, VENTALV, 2, 2, 4, 2, 0.034830969314917845, 0.028045671148989496, 0.0880536149176312, 31.963878663375592, 30, 27, 33
80, ARTCO2, 1, 2, 3, 2, 0.031246549143002005, 0.01488994959561668, 0.05881889645552918, 30.67513437926729, 30, 22, 31
81, MINVOL, 2, 0, 2, 3, 0.21702635200467335, 0.16423942561118776, 0.3703920175343991, 27.55954026259693, 23, 21, 29
81, PVSAT, 2, 1, 3, 1, 0.2558110999221972, 0.2359184743108083, 0.5648106470488286, 30.605231764698008, 23, 26, 31
81, MINVOLSET, 0, 1, 1, 6, 0.07412732791171443, 0.032719456028970695, 0.0677193763606404, 23.0566862181418, 23, 11, 24
81, VENTMACH, 1, 1, 2, 5, 0.1155175674200691, 0.05224644478651594, 0.11326560716947887, 23.354140566926482, 23, 12, 25
81, VENTTUBE, 2, 2, 4, 4, 0.18183197699186943, 0.09464904430285487, 0.2250969028993004, 24.033344584750278, 23, 12, 27
81, VENTLUNG, 3, 3, 6, 3, 0.21708627063406535, 0.14390439765457425, 0.3394697352186993, 27.426026658271724, 23, 21, 29
81, VENTALV, 2, 2, 4, 2, 0.24056038841324512, 0.20586650505764947, 0.47743764322297355, 29.52949443880841, 23, 27, 30
81, ARTCO2, 1, 2, 3, 2, 0.22452611493417438, 0.1748026951752518, 0.4057303165322711, 27.782217896902754, 23, 23, 29
81, CATECHOL, 4, 1, 5, 1, 0.020848528707830688, 0.008260452204430169, 0.016657327022740254, 22.824635814220084, 23, 16, 23
82, EXPCO2, 2, 0, 2, 3, 0.3170920663849115, 0.22966093415965216, 0.3807173712316828, 25.987044717576765, 27, 23, 28
82, MINVOL, 2, 0, 2, 3, 0.1766932135774381, 0.06857561969709963, 0.10610513177349434, 25.534073281389205, 27, 18, 28
